Date,Year,Quarter,Quarter_Label,Month,Month_Name,Year_Month,Week_of_Year,Day_of_Week,Day_Name,Is_Weekend,Data_Type,Actual_Sales,Forecasted_Sales,Lower_Bound,Upper_Bound,Trend
2016-03-29,2016,1,Q1 2016,3,March,2016-03,13,1,Tuesday,0,Historical,2659.339,1004.5552495957397,-3069.0954826808684,5239.318907293393,1675.43015277776
2016-03-30,2016,1,Q1 2016,3,March,2016-03,13,2,Wednesday,0,Historical,11.34,113.01193660632111,-3967.731904939678,4071.919032486491,1676.1522669144047
2016-03-31,2016,1,Q1 2016,3,March,2016-03,13,3,Thursday,0,Historical,640.762,1517.0301012794116,-2162.4662021158697,5346.103922114963,1676.8743810510493
2016-04-01,2016,2,Q2 2016,4,April,2016-04,13,4,Friday,0,Historical,2161.48,2191.8306889149217,-1915.1512183513369,6197.234951873331,1677.5964951876938
2016-04-02,2016,2,Q2 2016,4,April,2016-04,13,5,Saturday,1,Historical,1454.9,2068.210225506104,-2199.834825799078,6099.524829577528,1678.3186093243387
2016-04-03,2016,2,Q2 2016,4,April,2016-04,13,6,Sunday,1,Historical,441.198,2225.6691886201693,-1899.7514901024474,6556.61371558521,1679.0407234609834
2016-04-04,2016,2,Q2 2016,4,April,2016-04,14,0,Monday,0,Historical,970.194,2049.233970445488,-1789.9089442548293,5790.591960411734,1679.762837597628
2016-04-05,2016,2,Q2 2016,4,April,2016-04,14,1,Tuesday,0,Historical,1046.3339999999998,1487.543735910884,-2615.401780507728,5352.142872017079,1680.4849517342727
2016-04-06,2016,2,Q2 2016,4,April,2016-04,14,2,Wednesday,0,Historical,1294.75,503.97146185057284,-3554.175065124495,4463.5834030467495,1681.2070658709176
2016-04-07,2016,2,Q2 2016,4,April,2016-04,14,3,Thursday,0,Historical,1970.574,1376.8303360056855,-2602.2785869914987,5688.150242425707,1681.929180007562
2016-04-08,2016,2,Q2 2016,4,April,2016-04,14,4,Friday,0,Historical,2906.404,1362.4361649809773,-2394.797382040069,5245.36069249387,1682.6512941442068
2016-04-09,2016,2,Q2 2016,4,April,2016-04,14,5,Saturday,1,Historical,1115.197,908.3447872018479,-3200.631899726022,4833.373000865694,1683.3734082808512
2016-04-10,2016,2,Q2 2016,4,April,2016-04,14,6,Sunday,1,Historical,950.594,1305.1297130009114,-2673.9969228571767,5140.625898855867,1684.095522417496
2016-04-12,2016,2,Q2 2016,4,April,2016-04,15,1,Tuesday,0,Historical,1542.53,1510.536831350269,-2520.0138120881056,5384.793491423689,1685.5397506907855
2016-04-13,2016,2,Q2 2016,4,April,2016-04,15,2,Wednesday,0,Historical,6.12,725.9754699973712,-3254.7851018120527,4839.422699732958,1686.2618648274301
2016-04-14,2016,2,Q2 2016,4,April,2016-04,15,3,Thursday,0,Historical,1466.572,1754.8815346429958,-2188.374572862579,5423.204780643582,1686.983978964075
2016-04-15,2016,2,Q2 2016,4,April,2016-04,15,4,Friday,0,Historical,2201.8559999999998,1924.9723843856968,-2115.05258358635,5958.125298451711,1687.7060931007195
2016-04-16,2016,2,Q2 2016,4,April,2016-04,15,5,Saturday,1,Historical,9335.086000000001,1519.5990657793207,-2785.6828505334715,5317.154051314205,1688.4282072373642
2016-04-17,2016,2,Q2 2016,4,April,2016-04,15,6,Sunday,1,Historical,421.08500000000004,1669.9385893896965,-2287.9929180317176,5776.354238320847,1689.1503257139416
2016-04-18,2016,2,Q2 2016,4,April,2016-04,16,0,Monday,0,Historical,2514.538,1597.2239974163826,-2167.2274340797585,5545.160077163082,1689.872444190519
2016-04-19,2016,2,Q2 2016,4,April,2016-04,16,1,Tuesday,0,Historical,1414.132,1153.232972420533,-3138.0631208592017,5147.511632335568,1690.5945626670962
2016-04-21,2016,2,Q2 2016,4,April,2016-04,16,3,Thursday,0,Historical,271.616,1459.2228390408711,-2753.4571516420747,5428.112586245435,1692.038799620251
2016-04-22,2016,2,Q2 2016,4,April,2016-04,16,4,Friday,0,Historical,1765.4650000000001,1655.3633613331035,-2149.782982482237,5895.028813470037,1692.7609180968282
2016-04-23,2016,2,Q2 2016,4,April,2016-04,16,5,Saturday,1,Historical,720.368,1263.6801192197213,-2762.438043429361,5165.673657275062,1693.4830365734056
2016-04-24,2016,2,Q2 2016,4,April,2016-04,16,6,Sunday,1,Historical,1607.1,1588.6044227634434,-2409.594950185551,5433.829559949576,1694.205155049983
2016-04-25,2016,2,Q2 2016,4,April,2016-04,17,0,Monday,0,Historical,108.42,1798.4023623204673,-2170.013347266353,5582.304389554754,1694.9272735265602
2016-04-26,2016,2,Q2 2016,4,April,2016-04,17,1,Tuesday,0,Historical,434.646,1425.7874403960143,-2550.3991723924682,5197.977174737809,1695.6493920031376
2016-04-28,2016,2,Q2 2016,4,April,2016-04,17,3,Thursday,0,Historical,486.672,864.3645059231558,-3027.5981960104186,4861.098592133527,1697.0936289562924
2016-04-30,2016,2,Q2 2016,4,April,2016-04,17,5,Saturday,1,Historical,142.208,778.555004588169,-3478.014645598632,4856.716972553413,1698.537865909447
2016-05-01,2016,2,Q2 2016,5,May,2016-05,17,6,Sunday,1,Historical,517.866,1649.604618255127,-2279.8405123250423,5426.636130648719,1699.2599843860241
2016-05-02,2016,2,Q2 2016,5,May,2016-05,18,0,Monday,0,Historical,1098.136,2172.906098963816,-1782.171125737728,5906.910406445785,1699.9821028626018
2016-05-03,2016,2,Q2 2016,5,May,2016-05,18,1,Tuesday,0,Historical,1099.013,1771.4264923054723,-1937.1638381878404,5563.665982022259,1700.704221339179
2016-05-05,2016,2,Q2 2016,5,May,2016-05,18,3,Thursday,0,Historical,2701.28,1149.559405079132,-2667.237174921569,5010.047419363557,1702.1484582923338
2016-05-06,2016,2,Q2 2016,5,May,2016-05,18,4,Friday,0,Historical,236.96,1152.370733876594,-2857.5041009499723,5007.872771463531,1702.870576768911
2016-05-07,2016,2,Q2 2016,5,May,2016-05,18,5,Saturday,1,Historical,4835.976,785.4484269786415,-2903.831189735952,4734.043504487969,1703.5926952454884
2016-05-08,2016,2,Q2 2016,5,May,2016-05,18,6,Sunday,1,Historical,1340.2440000000001,1108.300255263372,-2996.031428648331,4868.845349987027,1704.3148137220658
2016-05-09,2016,2,Q2 2016,5,May,2016-05,19,0,Monday,0,Historical,1283.512,1253.8929478596008,-2968.016021687146,5332.514492098914,1705.036932198643
2016-05-10,2016,2,Q2 2016,5,May,2016-05,19,1,Tuesday,0,Historical,763.0200000000001,987.1936781757153,-3053.230932182672,4967.752051251438,1705.7590506752204
2016-05-11,2016,2,Q2 2016,5,May,2016-05,19,2,Wednesday,0,Historical,5.98,229.0640794727324,-3887.9946543113447,4250.084265404199,1706.4811691517978
2016-05-12,2016,2,Q2 2016,5,May,2016-05,19,3,Thursday,0,Historical,918.878,1288.2289436536714,-2718.1844558240205,5131.6889448449165,1707.203287628375
2016-05-14,2016,2,Q2 2016,5,May,2016-05,19,5,Saturday,1,Historical,455.93,773.8473906295858,-3540.2551342473544,4485.339226533383,1708.6475245815298
2016-05-15,2016,2,Q2 2016,5,May,2016-05,19,6,Sunday,1,Historical,648.9119999999999,966.4505415767596,-3044.837789253072,4967.656707930156,1709.369643058107
2016-05-16,2016,2,Q2 2016,5,May,2016-05,20,0,Monday,0,Historical,880.4599999999999,1113.227219345315,-3078.2739726601076,5202.961463253092,1710.0917615346843
2016-05-17,2016,2,Q2 2016,5,May,2016-05,20,1,Tuesday,0,Historical,346.922,845.4816796363613,-3082.3143816037136,4805.496772158492,1710.8138800112617
2016-05-18,2016,2,Q2 2016,5,May,2016-05,20,2,Wednesday,0,Historical,122.22,48.80303975292837,-3999.8166340583293,3871.7447827120723,1711.535998487839
2016-05-19,2016,2,Q2 2016,5,May,2016-05,20,3,Thursday,0,Historical,1582.008,1215.8320515182627,-2933.1721760260575,5035.357785964575,1712.2581169644166
2016-05-20,2016,2,Q2 2016,5,May,2016-05,20,4,Friday,0,Historical,2471.913,1642.3211407800284,-2381.4433502420748,5711.331230169209,1712.9802354409937
2016-05-21,2016,2,Q2 2016,5,May,2016-05,20,5,Saturday,1,Historical,2718.2140000000004,1586.6942332764154,-2338.0490237697472,5411.794365410032,1713.7023554073337
2016-05-22,2016,2,Q2 2016,5,May,2016-05,20,6,Sunday,1,Historical,1799.2,2095.2563982853335,-1843.5488074545744,5943.926555133037,1714.4244753736732
2016-05-23,2016,2,Q2 2016,5,May,2016-05,21,0,Monday,0,Historical,10560.978000000001,2264.495441239693,-1836.2073176667266,6176.265922828009,1715.146595340013
2016-05-24,2016,2,Q2 2016,5,May,2016-05,21,1,Tuesday,0,Historical,277.756,1923.6172363942267,-2031.5023654666688,5483.502394574283,1715.8687153063524
2016-05-25,2016,2,Q2 2016,5,May,2016-05,21,2,Wednesday,0,Historical,1311.97,1144.8762911595322,-2742.1403512271754,5319.843400890519,1716.5908352726922
2016-05-26,2016,2,Q2 2016,5,May,2016-05,21,3,Thursday,0,Historical,1975.356,2310.299431392732,-1967.2102604976246,6557.234752405756,1717.312955239032
2016-05-27,2016,2,Q2 2016,5,May,2016-05,21,4,Friday,0,Historical,5305.078,2442.083943684408,-1717.9050671746058,6224.242133502922,1718.0350752053716
2016-05-28,2016,2,Q2 2016,5,May,2016-05,21,5,Saturday,1,Historical,2137.324,1809.9890374102567,-2109.500821678806,5890.29901824616,1718.7571951717114
2016-05-29,2016,2,Q2 2016,5,May,2016-05,21,6,Sunday,1,Historical,1063.185,1267.5398122442652,-2774.6281196939613,5271.516007818624,1719.4793151380509
2016-05-30,2016,2,Q2 2016,5,May,2016-05,22,0,Monday,0,Historical,8090.578,3212.804704611819,-588.4978733475897,7080.297566754918,1720.2014351043906
2016-05-31,2016,2,Q2 2016,5,May,2016-05,22,1,Tuesday,0,Historical,438.85900000000004,1750.4703985060635,-2302.5976096543086,5876.059101410327,1720.9235550707301
2016-06-02,2016,2,Q2 2016,6,June,2016-06,22,3,Thursday,0,Historical,157.844,2739.5988197088254,-1147.44349950259,6688.78623066004,1722.3677950034096
2016-06-03,2016,2,Q2 2016,6,June,2016-06,22,4,Friday,0,Historical,71.088,2593.7577090491886,-1424.820942739454,6605.588032123381,1723.0899149697493
2016-06-04,2016,2,Q2 2016,6,June,2016-06,22,5,Saturday,1,Historical,2316.5229999999997,1820.155650168584,-2418.4586913746048,5658.084701346392,1723.812034936089
2016-06-05,2016,2,Q2 2016,6,June,2016-06,22,6,Sunday,1,Historical,659.82,1907.8731628990276,-2025.773191110418,5947.33830078554,1724.5341549024286
2016-06-06,2016,2,Q2 2016,6,June,2016-06,23,0,Monday,0,Historical,6026.312,2004.9471293173694,-2143.2416860991443,5926.256904566617,1725.2562748687685
2016-06-07,2016,2,Q2 2016,6,June,2016-06,23,1,Tuesday,0,Historical,51.562,1627.6820477350866,-2420.080305374375,5532.056043204351,1725.9783948351078
2016-06-09,2016,2,Q2 2016,6,June,2016-06,23,3,Thursday,0,Historical,1688.4720000000002,1490.4024512237597,-2365.056708515189,5683.577445711525,1727.4226347677873
2016-06-10,2016,2,Q2 2016,6,June,2016-06,23,4,Friday,0,Historical,1412.3960000000002,1589.9169266969357,-2240.9705812561824,5615.497335382041,1728.144754734127
2016-06-11,2016,2,Q2 2016,6,June,2016-06,23,5,Saturday,1,Historical,1623.416,1227.7453365133304,-2714.3930126561827,5262.943037942147,1728.8668747004667
2016-06-12,2016,2,Q2 2016,6,June,2016-06,23,6,Sunday,1,Historical,2962.563,1529.2391947733831,-2444.5517659907878,5653.497724441718,1729.5889946668062
2016-06-13,2016,2,Q2 2016,6,June,2016-06,24,0,Monday,0,Historical,430.43800000000005,1622.8273230420723,-2518.0299342234534,5727.361264621416,1730.3111146331462
2016-06-14,2016,2,Q2 2016,6,June,2016-06,24,1,Tuesday,0,Historical,3457.099,1293.3986789408445,-2776.1999791386147,5177.565264926197,1731.0332345994857
2016-06-15,2016,2,Q2 2016,6,June,2016-06,24,2,Wednesday,0,Historical,173.488,523.7830905703656,-3615.1937739665873,4419.3604482088795,1731.7553545658254
2016-06-16,2016,2,Q2 2016,6,June,2016-06,24,3,Thursday,0,Historical,147.27499999999998,1696.499672154472,-2590.8535133694954,5803.86531320705,1732.4774745321652
2016-06-17,2016,2,Q2 2016,6,June,2016-06,24,4,Friday,0,Historical,3000.92,1897.4245882757589,-2025.9039226411944,5626.031501008979,1733.1995944985047
2016-06-18,2016,2,Q2 2016,6,June,2016-06,24,5,Saturday,1,Historical,541.938,1464.370955397422,-2776.7449810369026,5127.156242826113,1733.9217144648444
2016-06-19,2016,2,Q2 2016,6,June,2016-06,24,6,Sunday,1,Historical,17.12,1727.9687044503992,-2345.5467984798456,5796.712335027187,1734.643834431184
2016-06-20,2016,2,Q2 2016,6,June,2016-06,25,0,Monday,0,Historical,1229.548,1880.360185252426,-2147.7204197682977,5822.177379901369,1735.3659543975239
2016-06-21,2016,2,Q2 2016,6,June,2016-06,25,1,Tuesday,0,Historical,577.108,1532.8870099963497,-2659.6910549888457,5513.91019701755,1736.0880743638634
2016-06-23,2016,2,Q2 2016,6,June,2016-06,25,3,Thursday,0,Historical,2475.094,1389.3348381687267,-2552.290450427123,5294.13982993625,1737.5323157467512
2016-06-24,2016,2,Q2 2016,6,June,2016-06,25,4,Friday,0,Historical,5310.952,1467.149377389222,-2288.2141559153347,5540.584502963033,1738.2544364381954
2016-06-25,2016,2,Q2 2016,6,June,2016-06,25,5,Saturday,1,Historical,893.266,1114.9715518060564,-2739.6568557507276,5329.337172854692,1738.9765571296393
2016-06-26,2016,2,Q2 2016,6,June,2016-06,25,6,Sunday,1,Historical,1919.6000000000001,1367.6827055107037,-2703.4538899221147,5830.02647273734,1739.6986778210835
2016-06-27,2016,2,Q2 2016,6,June,2016-06,26,0,Monday,0,Historical,778.7059999999999,1190.6527837089293,-2551.9964139791864,5306.032985950458,1740.4207985125277
2016-06-28,2016,2,Q2 2016,6,June,2016-06,26,1,Tuesday,0,Historical,877.156,404.88560551345176,-3470.483733122185,4431.5114367103515,1741.1429192039716
2016-06-29,2016,2,Q2 2016,6,June,2016-06,26,2,Wednesday,0,Historical,191.88,-676.4268620282388,-4582.567413208533,3395.8306537271487,1741.8650398954157
2016-06-30,2016,2,Q2 2016,6,June,2016-06,26,3,Thursday,0,Historical,1352.9499999999998,683.0852811579656,-3221.738275678899,4673.126191295161,1742.5871605868597
2016-07-01,2016,3,Q3 2016,7,July,2016-07,26,4,Friday,0,Historical,1724.376,1505.4688604377086,-2069.5091715720287,5603.669734392215,1743.3092812783036
2016-07-02,2016,3,Q3 2016,7,July,2016-07,26,5,Saturday,1,Historical,772.786,1676.037515240217,-2416.826273343832,5736.010219500678,1744.0314019697475
2016-07-03,2016,3,Q3 2016,7,July,2016-07,26,6,Sunday,1,Historical,847.6999999999999,1754.1871866247964,-2296.9320083794905,6150.126159306724,1744.7535226611917
2016-07-04,2016,3,Q3 2016,7,July,2016-07,27,0,Monday,0,Historical,1651.301,1923.1345968166922,-1889.253984097415,6018.307515281069,1745.4756433526356
2016-07-07,2016,3,Q3 2016,7,July,2016-07,27,3,Thursday,0,Historical,3882.2309999999998,1193.9542984450568,-2884.6130316871972,5305.828085024766,1747.642005426968
2016-07-08,2016,3,Q3 2016,7,July,2016-07,27,4,Friday,0,Historical,2616.512,1209.8768522075945,-2693.3008360702074,5199.357686705189,1748.3641261184118
2016-07-09,2016,3,Q3 2016,7,July,2016-07,27,5,Saturday,1,Historical,573.286,730.4438488589184,-2942.091104974294,4670.6937640130855,1749.0862468098558
2016-07-10,2016,3,Q3 2016,7,July,2016-07,27,6,Sunday,1,Historical,895.895,1124.6593631818541,-2975.0842626222243,4903.731756153768,1749.8083675013
2016-07-12,2016,3,Q3 2016,7,July,2016-07,28,1,Tuesday,0,Historical,95.76,1495.5843286731792,-2732.568405117385,5411.507150028116,1751.252608884188
2016-07-14,2016,3,Q3 2016,7,July,2016-07,28,3,Thursday,0,Historical,2149.96,1881.1431682976324,-2094.4373757390745,6029.386702985701,1752.696850267076
2016-07-15,2016,3,Q3 2016,7,July,2016-07,28,4,Friday,0,Historical,380.2,2040.3318118003644,-1802.6779872226248,5914.610071219416,1753.41897095852
2016-07-16,2016,3,Q3 2016,7,July,2016-07,28,5,Saturday,1,Historical,910.17,1622.0793444085891,-2600.265978722328,5660.7319710009815,1754.141091649964
2016-07-17,2016,3,Q3 2016,7,July,2016-07,28,6,Sunday,1,Historical,2184.88,1810.4078543702165,-2580.830995476981,5919.869262758159,1754.863212341408
2016-07-18,2016,3,Q3 2016,7,July,2016-07,29,0,Monday,0,Historical,2891.858,1744.434781920813,-2590.622984194272,5735.299833738372,1755.585333032852
2016-07-19,2016,3,Q3 2016,7,July,2016-07,29,1,Tuesday,0,Historical,1536.454,1252.1894733317756,-2678.4250223864365,5108.777442283995,1756.3074537242965
2016-07-20,2016,3,Q3 2016,7,July,2016-07,29,2,Wednesday,0,Historical,89.95,397.5826454207664,-3513.5345906087887,4448.5469632942495,1757.0295744157404
2016-07-21,2016,3,Q3 2016,7,July,2016-07,29,3,Thursday,0,Historical,991.095,1644.705667953916,-2266.113944177614,5617.009863299421,1757.7516951071843
2016-07-22,2016,3,Q3 2016,7,July,2016-07,29,4,Friday,0,Historical,1368.048,1986.351437919746,-1928.4590602166725,5926.783188892966,1758.4738157986283
2016-07-23,2016,3,Q3 2016,7,July,2016-07,29,5,Saturday,1,Historical,654.587,1665.4033890766993,-2193.573542133128,5675.165468890204,1759.1959364900724
2016-07-24,2016,3,Q3 2016,7,July,2016-07,29,6,Sunday,1,Historical,326.964,1991.7147065454042,-2002.8063181123007,6268.488930329564,1759.9180571815164
2016-07-25,2016,3,Q3 2016,7,July,2016-07,30,0,Monday,0,Historical,5920.488,2182.34581791906,-1382.7332930882144,6170.400705552367,1760.6401778729603
2016-07-28,2016,3,Q3 2016,7,July,2016-07,30,3,Thursday,0,Historical,2033.374,1385.100028524281,-2872.7885285235357,5357.698915993116,1762.8065405902992
2016-07-29,2016,3,Q3 2016,7,July,2016-07,30,4,Friday,0,Historical,819.154,1214.7289525894912,-2625.4907127490687,5330.3438778556465,1763.5286614960783
2016-07-30,2016,3,Q3 2016,7,July,2016-07,30,5,Saturday,1,Historical,1770.7759999999998,932.9127441885951,-2744.1317547828867,4796.472154931863,1764.2507824018578
2016-07-31,2016,3,Q3 2016,7,July,2016-07,30,6,Sunday,1,Historical,2174.1580000000004,1794.7986733063913,-2062.0567862501675,5909.5434232829975,1764.9729033076374
2016-08-01,2016,3,Q3 2016,8,August,2016-08,31,0,Monday,0,Historical,1124.648,2526.7416977443336,-1392.1662018406553,6638.4823266771855,1765.6950242134167
2016-08-02,2016,3,Q3 2016,8,August,2016-08,31,1,Tuesday,0,Historical,482.584,2372.8336966238194,-1660.6922212113816,6377.093128198553,1766.4171451191962
2016-08-03,2016,3,Q3 2016,8,August,2016-08,31,2,Wednesday,0,Historical,248.82,1179.2222162060589,-2843.748277376603,5375.808798420333,1767.1392660249758
2016-08-04,2016,3,Q3 2016,8,August,2016-08,31,3,Thursday,0,Historical,497.90999999999997,1757.1188993057333,-2411.0606527505306,5401.398580173214,1767.8613869307553
2016-08-05,2016,3,Q3 2016,8,August,2016-08,31,4,Friday,0,Historical,197.05,1585.1291729625862,-2503.7038773912586,5500.089303953637,1768.5835078365344
2016-08-06,2016,3,Q3 2016,8,August,2016-08,31,5,Saturday,1,Historical,320.38800000000003,1082.5535207455302,-2688.9726376403933,5269.6191142472135,1769.3056287423137
2016-08-07,2016,3,Q3 2016,8,August,2016-08,31,6,Sunday,1,Historical,179.97,1366.7249184672844,-2464.274151721934,5359.098962535933,1770.0277496480933
2016-08-08,2016,3,Q3 2016,8,August,2016-08,32,0,Monday,0,Historical,1115.204,1469.9085573380378,-2759.2179903173305,5327.500221052582,1770.7498705538728
2016-08-09,2016,3,Q3 2016,8,August,2016-08,32,1,Tuesday,0,Historical,661.3539999999999,1126.31163970772,-2755.5843794292364,5251.298354856935,1771.4719914596524
2016-08-11,2016,3,Q3 2016,8,August,2016-08,32,3,Thursday,0,Historical,151.82,1457.3758034257107,-2691.6424110117255,5377.870054426664,1772.9162332712112
2016-08-12,2016,3,Q3 2016,8,August,2016-08,32,4,Friday,0,Historical,3951.9605,1569.8333241674322,-2430.401184372779,5549.801019795769,1773.6383541769908
2016-08-13,2016,3,Q3 2016,8,August,2016-08,32,5,Saturday,1,Historical,731.524,982.7123989212693,-3078.9553816940265,5022.46215076134,1774.3604750827703
2016-08-14,2016,3,Q3 2016,8,August,2016-08,32,6,Sunday,1,Historical,923.688,1084.7446499927028,-2766.3701730821654,5188.049011961713,1775.0825959885494
2016-08-15,2016,3,Q3 2016,8,August,2016-08,33,0,Monday,0,Historical,1680.2659999999998,1120.3487882057823,-3045.9579376094816,5107.979629874225,1775.8047168943287
2016-08-16,2016,3,Q3 2016,8,August,2016-08,33,1,Tuesday,0,Historical,204.54000000000002,768.943530476656,-3057.9757567276306,4672.214547257574,1776.5268378001083
2016-08-17,2016,3,Q3 2016,8,August,2016-08,33,2,Wednesday,0,Historical,15.712,-105.04919856987259,-4129.723776254238,3619.7497720638053,1777.2489587058878
2016-08-18,2016,3,Q3 2016,8,August,2016-08,33,3,Thursday,0,Historical,496.114,1044.9206835824593,-2988.156607457538,4902.406405186601,1777.9710796116672
2016-08-19,2016,3,Q3 2016,8,August,2016-08,33,4,Friday,0,Historical,448.792,1434.1904523665598,-2511.8776309645177,5298.432574502906,1778.6932005174467
2016-08-20,2016,3,Q3 2016,8,August,2016-08,33,5,Saturday,1,Historical,14.78,1403.9527071235887,-2441.038255386359,5303.593734928106,1779.4153214232263
2016-08-21,2016,3,Q3 2016,8,August,2016-08,33,6,Sunday,1,Historical,4798.2919999999995,2052.830707839013,-1794.2561453736403,6128.867580152941,1780.1374423290054
2016-08-22,2016,3,Q3 2016,8,August,2016-08,34,0,Monday,0,Historical,405.35,2349.046695394757,-1499.1111423155903,6393.941902745863,1780.8595632347851
2016-08-23,2016,3,Q3 2016,8,August,2016-08,34,1,Tuesday,0,Historical,4187.348,2018.7271741346785,-2045.715222670527,6149.2785524076135,1781.5816841405642
2016-08-26,2016,3,Q3 2016,8,August,2016-08,34,4,Friday,0,Historical,4874.298,2627.87363780505,-1333.7656871243994,6645.497383002673,1783.7480468579029
2016-08-27,2016,3,Q3 2016,8,August,2016-08,34,5,Saturday,1,Historical,767.9110000000001,2089.132895829085,-1914.3122159905013,6244.903281893441,1784.4701677636822
2016-08-28,2016,3,Q3 2016,8,August,2016-08,34,6,Sunday,1,Historical,322.0248,2121.638158943859,-1809.29862344275,6408.908598976563,1785.1922886694617
2016-08-29,2016,3,Q3 2016,8,August,2016-08,35,0,Monday,0,Historical,632.188,2179.7447499347027,-1590.7782578049498,6284.613374242351,1785.9144095752413
2016-08-30,2016,3,Q3 2016,8,August,2016-08,35,1,Tuesday,0,Historical,1656.8700000000001,2170.364161562389,-1970.4178068248846,5993.561671791099,1786.6365307623867
2016-08-31,2016,3,Q3 2016,8,August,2016-08,35,2,Wednesday,0,Historical,23.968,1847.4122948809738,-2248.0426981244254,5797.683479325952,1787.3586519495323
2016-09-01,2016,3,Q3 2016,9,September,2016-09,35,3,Thursday,0,Historical,5766.152,3328.4941518688197,-1011.7347116097646,7300.465786781047,1788.0807731366776
2016-09-02,2016,3,Q3 2016,9,September,2016-09,35,4,Friday,0,Historical,6792.193,3473.9671621464195,-328.73532167796,6993.575021171709,1788.802894323823
2016-09-03,2016,3,Q3 2016,9,September,2016-09,35,5,Saturday,1,Historical,2365.596,2774.3146336154555,-1127.6009690074857,6790.87313525196,1789.5250155109686
2016-09-04,2016,3,Q3 2016,9,September,2016-09,35,6,Sunday,1,Historical,4532.0419999999995,2484.8021477487773,-1538.3487721655356,6464.230516477133,1790.247136698114
2016-09-05,2016,3,Q3 2016,9,September,2016-09,36,0,Monday,0,Historical,5226.348,3097.059162547432,-1013.2443195314595,7024.85472226424,1790.9692578852594
2016-09-06,2016,3,Q3 2016,9,September,2016-09,36,1,Tuesday,0,Historical,1313.536,2144.016148469618,-1840.0568834765365,6058.434512899876,1791.691379072405
2016-09-08,2016,3,Q3 2016,9,September,2016-09,36,3,Thursday,0,Historical,4493.9836000000005,2620.711899490858,-1380.7213932184688,6715.840295972627,1793.1356214466957
2016-09-09,2016,3,Q3 2016,9,September,2016-09,36,4,Friday,0,Historical,84.992,2795.235358475677,-989.7145112311769,6642.610748755625,1793.8577426338418
2016-09-10,2016,3,Q3 2016,9,September,2016-09,36,5,Saturday,1,Historical,2094.324,2541.668589521676,-1358.145774778468,6353.790205310122,1794.5798638209872
2016-09-11,2016,3,Q3 2016,9,September,2016-09,36,6,Sunday,1,Historical,6501.586,3026.5927194400533,-866.5675852310177,6927.762423767603,1795.3019850081325
2016-09-12,2016,3,Q3 2016,9,September,2016-09,37,0,Monday,0,Historical,2043.792,3264.7697493263404,-396.1711116056729,7162.698659500599,1796.0241061952781
2016-09-13,2016,3,Q3 2016,9,September,2016-09,37,1,Tuesday,0,Historical,2374.73,2975.084750893682,-1029.6943134304247,7214.870434299806,1796.7462273824235
2016-09-14,2016,3,Q3 2016,9,September,2016-09,37,2,Wednesday,0,Historical,1137.338,2178.1464385224826,-1909.5478370689993,6327.734248519749,1797.468348569569
2016-09-15,2016,3,Q3 2016,9,September,2016-09,37,3,Thursday,0,Historical,2101.1820000000002,3424.572779842624,-313.5189640223544,7512.994352530387,1798.1904697567145
2016-09-16,2016,3,Q3 2016,9,September,2016-09,37,4,Friday,0,Historical,425.88599999999997,3702.111500802751,-130.1159805697564,7563.694524263537,1798.9125909438599
2016-09-17,2016,3,Q3 2016,9,September,2016-09,37,5,Saturday,1,Historical,2043.126,3304.50343977334,-632.0483430794276,7503.807109926246,1799.6347121310052
2016-09-18,2016,3,Q3 2016,9,September,2016-09,37,6,Sunday,1,Historical,4751.082,3584.87149224257,-169.75088464417166,7339.262695726606,1800.356833318151
2016-09-19,2016,3,Q3 2016,9,September,2016-09,38,0,Monday,0,Historical,3839.312,3759.054480635669,-119.33898242104084,7788.191831992864,1801.0789545052962
2016-09-20,2016,3,Q3 2016,9,September,2016-09,38,1,Tuesday,0,Historical,1232.004,3482.9517202159996,-695.3803070311864,7466.544877632501,1801.801075692442
2016-09-22,2016,3,Q3 2016,9,September,2016-09,38,3,Thursday,0,Historical,615.57,3486.971912097666,-695.4092596092881,7436.2087201716795,1803.245318066733
2016-09-23,2016,3,Q3 2016,9,September,2016-09,38,4,Friday,0,Historical,1322.145,3488.745097714661,-103.65845050000536,7294.713996964178,1803.9674392538784
2016-09-24,2016,3,Q3 2016,9,September,2016-09,38,5,Saturday,1,Historical,2286.05,3016.936758420596,-874.3500813808362,6998.112153569611,1804.689560441024
2016-09-25,2016,3,Q3 2016,9,September,2016-09,38,6,Sunday,1,Historical,3443.091,3250.2228561198735,-588.8265017317032,6984.693943112746,1805.4116816281694
2016-09-26,2016,3,Q3 2016,9,September,2016-09,39,0,Monday,0,Historical,2698.1665,3081.504146525022,-1067.4290818225068,6971.021286005331,1806.1338028153148
2016-09-27,2016,3,Q3 2016,9,September,2016-09,39,1,Tuesday,0,Historical,1992.9858,2172.619238597915,-1716.0287204751214,6264.335878316692,1806.8559240024604
2016-09-28,2016,3,Q3 2016,9,September,2016-09,39,2,Wednesday,0,Historical,99.136,768.9493828379526,-3401.405514952941,4743.155432360529,1807.5780451896057
2016-09-29,2016,3,Q3 2016,9,September,2016-09,39,3,Thursday,0,Historical,1307.792,1834.6840041115474,-1966.4817969693702,5675.432664831354,1808.3001663767511
2016-09-30,2016,3,Q3 2016,9,September,2016-09,39,4,Friday,0,Historical,525.884,2499.96054807997,-1608.66807629138,6476.020230468571,1809.0222875638967
